1,2,3,9.7015e+09,10.008,7.414,-95.117,25.805,0.0051145,1
1,2,3,9.1707e+09,2.5093,22.211,-70.39,76.046,0.0004505,4
1,2,3,9.6942e+09,10.002,9.0452,-122.97,34.087,0.004028,1
1,2,3,9.4074e+09,36.134,18.525,-78.045,66.931,0.0017081,3
1,2,3,9.5054e+09,19.999,11.241,-69.918,53.859,0.0003445,2
1,2,3,9.4097e+09,36.134,15.66,-75.654,58.975,0.0017081,3
1,2,3,9.6987e+09,10.003,7.5201,-155.4,26.939,0.0065985,1
1,2,3,9.412e+09,36.134,15.674,-72.202,57.682,0.0017081,3
1,2,3,9.0972e+09,9.8686,5.1314,-120.14,2.43,0.0002915,0
1,2,3,9.4078e+09,36.135,18.103,-65.724,64.487,0.0017081,3
1,2,3,9.1841e+09,10.218,0.96345,-68.876,0.42517,0.000212,0
1,2,3,9.6535e+09,9.9366,2.1627,-116.89,0.9977,0.000371,0
1,2,3,9.1679e+09,2.5049,23.903,-64.515,77.47,0.0004505,4
1,2,3,9.5091e+09,19.997,11.399,-60.991,54.538,0.0003445,2
1,2,3,9.1751e+09,2.5035,20.762,-69.164,74.182,0.0004505,4
1,2,3,9.5041e+09,19.997,14.62,-79.975,56.379,0.0003445,2
1,2,3,9.4097e+09,36.137,19.881,-64.43,73.634,0.0017081,3
1,2,3,9.5086e+09,20,13.147,-75.692,55.074,0.0003445,2
1,2,3,9.4083e+09,36.131,15.953,-74.824,60.237,0.0017081,3
1,2,3,9.5081e+09,19.999,13.897,-71.935,56.216,0.0003445,2
1,2,3,9.5086e+09,19.998,14.807,-71.195,56.743,0.0003445,2
1,2,3,9.6961e+09,10.004,10.001,-90.777,53.242,0.005141,1
1,2,3,9.5134e+09,20.002,12.409,-77.296,54.799,0.0003445,2
1,2,3,9.0548e+09,10.205,4.8806,-110.82,2.2916,0.000424,0
1,2,3,9.5362e+09,10.34,3.8149,-137.28,1.8366,0.0004505,0
1,2,3,9.4146e+09,36.134,17.805,-70.591,64.197,0.0017081,3
1,2,3,9.9403e+09,10.189,3.8164,-69.441,1.5291,0.0003975,0
1,2,3,9.6949e+09,10.002,9.011,-114.94,41.537,0.0053,1
1,2,3,9.4115e+09,36.136,18.588,-78.585,67.088,0.0017081,3
1,2,3,9.6951e+09,10.006,9.108,-113.28,35.948,0.0036835,1
1,2,3,9.7021e+09,10.005,10.006,-107.06,47.955,0.0032595,1
1,2,3,9.1679e+09,2.5013,23.371,-63.199,77.029,0.0004505,4
1,2,3,9.6954e+09,10.007,7.5177,-148.2,24.772,0.0069695,1
1,2,3,9.6556e+09,10.027,3.6793,-104.48,1.5577,0.0003975,0
1,2,3,9.7016e+09,10.009,9.6113,-139.29,47.589,0.0073405,1
1,2,3,9.1733e+09,2.51,22.769,-78.92,75.966,0.0004505,4
1,2,3,9.5126e+09,19.997,10.621,-76.766,53.926,0.0003445,2
1,2,3,9.4097e+09,36.129,16.905,-69.077,61.559,0.0017081,3
1,2,3,9.5036e+09,20.003,12.561,-69.93,55.27,0.0003445,2
1,2,3,9.1717e+09,2.5033,24.876,-78.02,77.681,0.0004505,4
1,2,3,9.1705e+09,2.5002,23.291,-66.007,76.478,0.0004505,4
1,2,3,9.6954e+09,10.003,9.148,-111.19,43.699,0.004876,1
1,2,3,9.1745e+09,2.5016,24.774,-72.239,77.929,0.0004505,4
1,2,3,9.5036e+09,19.998,10.515,-65.469,53.707,0.0003445,2
1,2,3,9.033e+09,10.186,3.7896,-112.41,1.8041,0.000477,0
1,2,3,9.7033e+09,10.001,7.143,-115.15,20.725,0.0078175,1
1,2,3,9.1764e+09,2.501,22.048,-60.982,75.749,0.0004505,4
1,2,3,9.1718e+09,2.5087,25.013,-72.47,78.261,0.0004505,4
1,2,3,9.4097e+09,10.312,1.9898,-141.04,0.64374,0.0005035,0
1,2,3,9.407e+09,36.131,18.193,-76.573,67.227,0.0017081,3
1,2,3,9.5089e+09,19.997,12.117,-75.111,54.594,0.0003445,2
1,2,3,9.504e+09,20.003,11.624,-75.411,54.238,0.0003445,2
1,2,3,9.6951e+09,10.009,8.7486,-153.41,36.986,0.007526,1
1,2,3,9.4154e+09,36.129,18.625,-79.905,68.127,0.0017081,3
1,2,3,9.6995e+09,10.007,7.9412,-122.81,22.744,0.0069165,1
1,2,3,9.5075e+09,20.001,13.538,-65.742,55.768,0.0003445,2
1,2,3,9.6975e+09,10.005,6.0656,-61.021,7.587,0.0032595,1
1,2,3,9.6995e+09,10.009,7.2841,-122.81,23.561,0.0069165,1
1,2,3,9.1942e+09,9.6455,2.8938,-153.22,1.3702,0,0
1,2,3,9.1723e+09,2.5022,23.074,-61.846,75.969,0.0004505,4
1,2,3,9.0838e+09,9.8466,5.3631,-134.68,2.3704,0.000106,0
1,2,3,9.8689e+09,10.385,4.6032,-146.61,2.2792,0.0005035,0
1,2,3,9.1772e+09,2.5095,24.794,-60.1,77.865,0.0004505,4
1,2,3,9.2261e+09,10.051,1.8195,-111.91,0.48129,0.0001325,0
1,2,3,9.507e+09,20.005,12.426,-78.902,54.566,0.0003445,2
1,2,3,9.5058e+09,19.996,13.612,-61.06,55.441,0.0003445,2
1,2,3,9.7027e+09,10.001,7.2318,-90.681,19.048,0.0047965,1
1,2,3,9.3685e+09,10.045,5.3597,-121.84,2.3987,5.3e-05,0
1,2,3,9.1684e+09,2.5025,24.419,-71.143,77.221,0.0004505,4
1,2,3,9.7103e+09,10.383,1.6014,-122.53,0.80769,0.000159,0
1,2,3,9.2876e+09,10.329,1.7177,-79.096,0.56032,0.000424,0
1,2,3,9.2431e+09,9.7929,4.5352,-156.31,2.1793,0.000159,0
1,2,3,9.7752e+09,9.9015,3.7282,-130.05,1.4302,5.3e-05,0
1,2,3,9.4093e+09,36.13,19.448,-65.358,70.614,0.0017081,3
1,2,3,9.414e+09,36.136,17.549,-67.214,63.156,0.0017081,3
1,2,3,9.9617e+09,9.8329,0.4181,-157.26,0.16237,5.3e-05,0
1,2,3,9.1991e+09,10.23,0.72062,-89.953,0.26524,0.0003445,0
1,2,3,9.1762e+09,2.5079,25.083,-73.832,77.871,0.0004505,4
1,2,3,9.5098e+09,19.997,14.582,-62.643,56.256,0.0003445,2
1,2,3,9.4257e+09,9.7271,2.9367,-98.165,1.2215,0.000477,0
1,2,3,9.174e+09,2.5097,20.517,-65.741,74.353,0.0004505,4
1,2,3,9.1744e+09,2.5019,25.476,-65.13,78.225,0.0004505,4
1,2,3,9.4126e+09,36.132,16.638,-66.6,61.19,0.0017081,3
1,2,3,9.175e+09,2.5037,21.254,-76.992,74.873,0.0004505,4
1,2,3,9.7015e+09,10.007,10.325,-95.117,46.877,0.0051145,1
1,2,3,9.7879e+09,10.233,3.315,-77.825,1.4704,0.000371,0
1,2,3,9.172e+09,2.502,24.441,-62.109,78.035,0.0004505,4
1,2,3,9.8065e+09,9.9877,3.4659,-79.226,1.4242,0.000371,0
1,2,3,9.8825e+09,9.6905,3.6238,-130.9,1.447,5.3e-05,0
1,2,3,9.5057e+09,19.996,14.327,-68.876,56.099,0.0003445,2
1,2,3,9.7033e+09,10.001,6.8405,-82.589,16.523,0.0061215,1
1,2,3,9.7033e+09,10.009,9.9827,-82.589,50.499,0.0061215,1
1,2,3,9.704e+09,10.004,6.0032,-114.5,9.4763,0.005512,1
1,2,3,9.7027e+09,10.009,8.9598,-90.681,34.566,0.0047965,1
1,2,3,9.8858e+09,9.5843,2.4789,-111.76,1.0816,0.0002385,0
1,2,3,9.1701e+09,2.5012,22.322,-72.999,75.356,0.0004505,4
1,2,3,9.0917e+09,10.337,2.4527,-94.271,0.98103,0.0005035,0
1,2,3,9.4087e+09,36.138,18.018,-76.646,65.222,0.0017081,3
1,2,3,9.6999e+09,10.007,8.6524,-119.17,35.835,0.0073935,1
1,2,3,9.5128e+09,19.996,13.514,-77.338,55.916,0.0003445,2
1,2,3,9.8636e+09,10.149,2.6143,-137.85,0.86711,0.000477,0
1,2,3,9.5106e+09,20.004,11.517,-74.814,54.056,0.0003445,2
1,2,3,9.1701e+09,2.5079,23.61,-64.693,76.898,0.0004505,4
1,2,3,9.5053e+09,20,15.18,-71.2,57.007,0.0003445,2
1,2,3,9.1749e+09,2.5092,21.077,-60.506,74.552,0.0004505,4
1,2,3,9.8128e+09,10.21,3.7058,-78.437,1.5191,0.0002385,0
1,2,3,9.7016e+09,10.005,9.7842,-139.29,42.852,0.0073405,1
1,2,3,9.6008e+09,10.242,0.79419,-148.24,0.11154,0,0
1,2,3,9.1705e+09,2.5066,21.629,-73.899,74.686,0.0004505,4
1,2,3,9.5036e+09,19.999,13.335,-70.554,55.58,0.0003445,2
1,2,3,9.4094e+09,36.132,20.287,-60.701,73.239,0.0017081,3
1,2,3,9.4063e+09,36.137,18.7,-71.705,66.567,0.0017081,3
1,2,3,9.4124e+09,36.134,20.327,-75.168,72.349,0.0017081,3
1,2,3,9.7016e+09,10.01,9.1465,-124.43,39.817,0.006095,1
1,2,3,9.4096e+09,36.134,20.216,-64.59,73.948,0.0017081,3
1,2,3,9.4151e+09,36.136,18.776,-69.015,69.645,0.0017081,3
1,2,3,9.6951e+09,10.002,9.2742,-153.41,44.173,0.007526,1
1,2,3,9.1744e+09,2.5085,23.952,-74.292,77.477,0.0004505,4
1,2,3,9.4061e+09,36.133,17.675,-76.824,65.502,0.0017081,3
1,2,3,9.5062e+09,20,12.641,-72.764,55.247,0.0003445,2
1,2,3,9.5048e+09,19.996,13.157,-65.569,55.298,0.0003445,2
1,2,3,9.0094e+09,9.6329,3.8029,-91.253,1.6401,0.000106,0
1,2,3,9.817e+09,9.9728,2.7841,-154.44,1.23,0.0001855,0
1,2,3,9.4133e+09,36.137,19.794,-76.071,70.028,0.0017081,3
1,2,3,9.8803e+09,10.033,4.254,-130.91,2.1229,7.95e-05,0
1,2,3,9.5102e+09,20.004,15.114,-60.759,56.649,0.0003445,2
1,2,3,9.5066e+09,19.996,13.807,-68.666,55.695,0.0003445,2
1,2,3,9.5081e+09,20.005,11.277,-76.771,54.277,0.0003445,2
1,2,3,9.5177e+09,10.431,2.1084,-85.558,0.86345,0.0003975,0
1,2,3,9.508e+09,19.996,11.063,-72.864,54.283,0.0003445,2
1,2,3,9.6633e+09,9.7799,1.3626,-67.31,0.59548,0.000477,0
1,2,3,9.7016e+09,10.004,10.615,-124.43,50.434,0.006095,1
1,2,3,9.454e+09,10.222,4.817,-102.32,2.3449,0.000159,0
1,2,3,9.0458e+09,10.256,4.1103,-121.25,1.8127,7.95e-05,0
1,2,3,9.7007e+09,10.01,5.9951,-88.933,8.3466,0.0040545,1
1,2,3,9.9491e+09,9.8538,2.9906,-123.39,1.2744,5.3e-05,0
1,2,3,9.7033e+09,10.01,9.2608,-115.15,45.227,0.0078175,1
1,2,3,9.413e+09,36.136,19.661,-65.032,72.8,0.0017081,3
1,2,3,9.1757e+09,2.5071,23.867,-71.548,76.993,0.0004505,4
1,2,3,9.1772e+09,2.5002,25.102,-79.21,78.594,0.0004505,4
1,2,3,9.504e+09,20.004,14.583,-69.934,56.409,0.0003445,2
1,2,3,9.9526e+09,9.9555,5.2069,-132.55,2.4076,0.0003975,0
1,2,3,9.7007e+09,10.008,6.6799,-88.933,13.574,0.0040545,1
1,2,3,9.2197e+09,9.7626,5.1448,-121.82,2.4216,0.0001855,0
1,2,3,9.1766e+09,2.5048,21.335,-78.671,74.581,0.0004505,4
1,2,3,9.6977e+09,10.004,8.4686,-101.3,32.641,0.006572,1
1,2,3,9.6954e+09,10.003,7.6721,-148.2,20.852,0.0069695,1
1,2,3,9.0666e+09,9.7304,3.3715,-129.08,1.5285,0.000212,0
1,2,3,9.579e+09,9.6125,2.905,-151.36,1.2847,0.000318,0
1,2,3,9.5091e+09,20,14.481,-71.686,56.584,0.0003445,2
1,2,3,9.6954e+09,10.007,5.2469,-111.19,3.0263,0.004876,1
1,2,3,9.4041e+09,9.8463,1.4713,-136.52,0.62869,0.000265,0
1,2,3,9.7033e+09,10.009,8.774,-82.589,39.065,0.0061215,1
1,2,3,9.172e+09,2.5039,24.702,-67.764,78.275,0.0004505,4
1,2,3,9.4092e+09,36.136,19.77,-70.006,71.007,0.0017081,3
1,2,3,9.4061e+09,36.129,17.386,-70.168,65.034,0.0017081,3
1,2,3,9.7016e+09,10.005,8.651,-121.4,36.781,0.0026765,1
1,2,3,9.6987e+09,10.009,10.045,-155.4,52.911,0.0065985,1
1,2,3,9.6995e+09,10.001,7.8213,-122.81,24.051,0.0069165,1
1,2,3,9.611e+09,9.6042,4.6756,-124.41,2.1731,0.0003445,0
1,2,3,9.1697e+09,2.5025,23.075,-67.444,76.028,0.0004505,4
1,2,3,9.1963e+09,9.6464,1.3782,-67.666,0.70304,0.000106,0
1,2,3,9.5604e+09,9.7645,4.6295,-96.394,2.3436,0.0005035,0
1,2,3,9.9573e+09,10.059,2.5487,-82.208,1.1268,0.0002385,0
1,2,3,9.4126e+09,36.134,18.546,-60.457,66.434,0.0017081,3
1,2,3,9.702e+09,10.002,10.028,-41.021,44.123,0.003498,1
1,2,3,9.6942e+09,10.005,9.6061,-122.97,39.804,0.004028,1
1,2,3,9.6987e+09,10.007,10.542,-155.4,51.277,0.0065985,1
1,2,3,9.5119e+09,19.996,15.205,-61.578,56.874,0.0003445,2
1,2,3,9.6987e+09,10.009,6.7202,-155.4,17.138,0.0065985,1
1,2,3,9.4138e+09,36.137,20.587,-79.706,74.04,0.0017081,3
1,2,3,9.6954e+09,10.002,9.2984,-111.19,39.616,0.004876,1
1,2,3,9.8108e+09,10.318,0.88932,-62.356,0.31752,0.000371,0
1,2,3,9.5039e+09,19.999,10.86,-74.491,54.162,0.0003445,2
1,2,3,9.704e+09,10.004,6.8698,-106.73,16.579,0.004134,1
1,2,3,9.1549e+09,9.5612,1.0181,-136.57,0.16957,0,0
1,2,3,9.704e+09,10.005,6.4168,-114.5,9.313,0.005512,1
1,2,3,9.1725e+09,2.5065,20.986,-79.538,74.656,0.0004505,4
1,2,3,9.1763e+09,2.5034,23.61,-64.749,77.021,0.0004505,4
1,2,3,9.5801e+09,9.9422,1.001,-85.081,0.38576,0.000318,0
1,2,3,9.0466e+09,9.5046,1.586,-75.3,0.76161,0.000106,0
1,2,3,9.5073e+09,20.001,11.893,-75.422,54.65,0.0003445,2
1,2,3,9.7938e+09,10.336,2.6749,-91.962,0.90664,0.000212,0
1,2,3,9.6092e+09,9.9872,1.6587,-92.528,0.53098,0.0002915,0
1,2,3,9.1745e+09,2.5062,22.203,-67.759,75.298,0.0004505,4
1,2,3,9.5116e+09,20.001,14.51,-79.028,56.5,0.0003445,2
1,2,3,9.0813e+09,9.7429,1.8758,-94.986,0.73007,0.0005035,0
1,2,3,9.6999e+09,10,9.3516,-119.17,41.062,0.0073935,1
1,2,3,9.6987e+09,10.001,7.6965,-155.4,29.062,0.0065985,1
1,2,3,9.4058e+09,36.135,20.171,-64.081,73.166,0.0017081,3
1,2,3,9.4866e+09,9.7959,2.9713,-100.17,1.0609,0.000424,0
1,2,3,9.414e+09,36.135,16.304,-78.62,58.317,0.0017081,3
1,2,3,9.7233e+09,9.8278,1.3986,-118.99,0.27663,0.000477,0
1,2,3,9.4117e+09,36.129,18.345,-72.913,68.37,0.0017081,3
1,2,3,9.6831e+09,10.195,3.4632,-142.65,1.5491,0.0003975,0
1,2,3,9.173e+09,2.5071,23.946,-67.929,77.526,0.0004505,4
1,2,3,9.5129e+09,19.999,11.685,-62.71,54.131,0.0003445,2
1,2,3,9.6977e+09,10,8.8442,-101.3,39.012,0.006572,1
1,2,3,9.5049e+09,20.002,13.177,-60.942,55.654,0.0003445,2
1,2,3,9.7988e+09,10.108,3.8786,-130.82,1.8271,0.0002385,0
1,2,3,9.5044e+09,19.996,11.102,-71.455,54.265,0.0003445,2
1,2,3,9.4103e+09,36.137,17.054,-63.731,62.528,0.0017081,3
1,2,3,9.5061e+09,20.003,12.773,-63.832,54.87,0.0003445,2
1,2,3,9.5091e+09,20,10.698,-67.502,53.879,0.0003445,2
1,2,3,9.1703e+09,2.5066,21.967,-65.642,75.103,0.0004505,4
1,2,3,9.4131e+09,36.129,19.026,-65.722,68.346,0.0017081,3
1,2,3,9.4147e+09,36.13,19.575,-71.755,70.911,0.0017081,3
1,2,3,9.1674e+09,2.5007,23.675,-72.449,76.892,0.0004505,4
1,2,3,9.9207e+09,9.9339,1.7591,-70.624,0.56397,0.0002385,0
1,2,3,9.6893e+09,10.169,4.5584,-66.039,1.9572,0.000477,0
1,2,3,9.1763e+09,2.509,23.715,-60.651,76.846,0.0004505,4
1,2,3,9.4096e+09,36.136,20.291,-61.639,71.859,0.0017081,3
1,2,3,9.4069e+09,36.132,18.807,-60.564,66.619,0.0017081,3
1,2,3,9.5512e+09,10.084,3.3053,-95.041,1.3536,0.000212,0
1,2,3,9.704e+09,10.001,9.8111,-106.73,44.511,0.004134,1
1,2,3,9.1738e+09,2.5056,22.36,-66.405,75.45,0.0004505,4
1,2,3,9.641e+09,10.496,2.6213,-80.616,1.0498,0.0002915,0
1,2,3,9.17e+09,2.5086,23.979,-70.184,77.665,0.0004505,4
1,2,3,9.6951e+09,10.005,6.3734,-113.28,15.856,0.0036835,1
1,2,3,9.171e+09,2.5085,21.895,-65.738,75.104,0.0004505,4
1,2,3,9.408e+09,36.138,20.253,-79.639,73.449,0.0017081,3
1,2,3,9.5118e+09,19.996,11.37,-67.954,53.954,0.0003445,2
1,2,3,9.2973e+09,9.7224,5.5974,-76.043,2.4706,0.0001325,0
1,2,3,9.6951e+09,10,7.7965,-153.41,28.982,0.007526,1
1,2,3,9.5103e+09,20.001,12.682,-79.099,55.233,0.0003445,2
1,2,3,9.3633e+09,10.035,1.3078,-66.277,0.19069,0.000265,0
1,2,3,9.5043e+09,19.996,14.518,-72.098,56.502,0.0003445,2
1,2,3,9.6954e+09,10.005,9.9559,-111.19,50.723,0.004876,1
1,2,3,9.1759e+09,2.5016,23.15,-73.005,76.772,0.0004505,4
1,2,3,9.4093e+09,36.139,16.439,-61.966,60.193,0.0017081,3
1,2,3,9.4062e+09,36.13,17.065,-74.52,61.966,0.0017081,3
1,2,3,9.7016e+09,10.008,10.735,-139.29,53.142,0.0073405,1
1,2,3,9.4108e+09,10.496,1.218,-71.096,0.33067,0.000265,0
1,2,3,9.0752e+09,10.183,3.0292,-137.39,1.4462,0,0
1,2,3,9.4058e+09,36.135,16.569,-74.936,61.061,0.0017081,3
1,2,3,9.505e+09,20.004,12.521,-63.497,55.028,0.0003445,2
1,2,3,9.176e+09,2.5039,24.002,-65.479,77.126,0.0004505,4
1,2,3,9.5119e+09,20.003,13.388,-70.467,55.808,0.0003445,2
1,2,3,9.6942e+09,10.005,6.2327,-122.97,7.298,0.004028,1
1,2,3,9.5045e+09,20.004,14.192,-73.869,56.194,0.0003445,2
1,2,3,9.4061e+09,36.135,17.22,-75.716,64.051,0.0017081,3
1,2,3,9.4154e+09,36.138,16.906,-74.646,60.736,0.0017081,3
1,2,3,9.6957e+09,10.003,9.9244,-159.65,52.14,0.003975,1
1,2,3,9.6101e+09,9.9894,1.4617,-100.04,0.7411,0.000477,0
1,2,3,9.5753e+09,9.8908,1.6272,-146.76,0.47234,0.000106,0
1,2,3,9.5095e+09,20.003,11.51,-75.219,54.215,0.0003445,2
1,2,3,9.5078e+09,19.998,12.864,-60.611,55.388,0.0003445,2
1,2,3,9.174e+09,2.5086,20.604,-69.94,74.134,0.0004505,4
1,2,3,9.4124e+09,36.139,20.016,-65.604,72.279,0.0017081,3
1,2,3,9.4117e+09,36.132,16.879,-71.81,61.863,0.0017081,3
1,2,3,9.1735e+09,2.5039,25.673,-65.527,78.349,0.0004505,4
1,2,3,9.5073e+09,20.002,12.448,-60.87,55.005,0.0003445,2
1,2,3,9.4066e+09,36.133,20.849,-74.937,73.654,0.0017081,3
1,2,3,9.5079e+09,20.001,15.667,-72.305,56.987,0.0003445,2
1,2,3,9.1708e+09,2.5064,23.383,-78.495,77.088,0.0004505,4
1,2,3,9.1719e+09,2.509,24.171,-73.632,77.296,0.0004505,4
1,2,3,9.1735e+09,2.5093,24.211,-60.836,77.62,0.0004505,4
1,2,3,9.1678e+09,2.5035,21.051,-62.486,74.725,0.0004505,4
1,2,3,9.1834e+09,9.7313,3.1308,-144.46,1.2015,0.000477,0
1,2,3,9.1709e+09,2.5077,21.229,-66.472,74.515,0.0004505,4
1,2,3,9.513e+09,20.003,13.523,-62.856,55.467,0.0003445,2
1,2,3,9.6999e+09,10.005,8.7245,-119.17,31.261,0.0073935,1
1,2,3,9.6977e+09,10.009,6.7912,-101.3,15.98,0.006572,1
1,2,3,9.7007e+09,10.001,9.9634,-88.933,50,0.0040545,1
1,2,3,9.4105e+09,36.136,17.041,-64.288,61.491,0.0017081,3
1,2,3,9.1708e+09,2.5097,21.432,-74.475,74.549,0.0004505,4
1,2,3,9.6954e+09,10.007,8.9455,-111.19,33.409,0.004876,1
1,2,3,9.5128e+09,20.004,10.601,-74.987,53.915,0.0003445,2
1,2,3,9.4082e+09,36.134,19.59,-77.825,72.18,0.0017081,3
1,2,3,9.1695e+09,2.5021,23.668,-78.292,77.052,0.0004505,4
1,2,3,9.0249e+09,9.6254,0.90953,-85.013,0.10441,0.0003975,0
1,2,3,9.4111e+09,36.136,18.217,-77.016,66.429,0.0017081,3
1,2,3,9.1675e+09,2.5057,24.988,-66.897,78.214,0.0004505,4
1,2,3,9.7016e+09,10.007,9.6514,-121.4,45.928,0.0026765,1
1,2,3,9.1693e+09,2.5016,23.825,-66.937,77.276,0.0004505,4
1,2,3,9.5114e+09,19.995,11.632,-61.65,54.06,0.0003445,2
1,2,3,9.7036e+09,10,6.6686,-108.54,14.002,0.006572,1
1,2,3,9.408e+09,36.135,19.434,-79.03,71.123,0.0017081,3
1,2,3,9.5115e+09,20.001,11.279,-76.113,54.368,0.0003445,2
1,2,3,9.408e+09,36.135,18.852,-64.217,67.053,0.0017081,3
1,2,3,9.3982e+09,10.384,4.5071,-94.81,1.8966,0.000318,0
1,2,3,9.1743e+09,2.5057,23.69,-74.803,77.265,0.0004505,4
1,2,3,9.6942e+09,10.002,8.348,-113.67,30.224,0.0027825,1
1,2,3,9.1721e+09,2.5072,20.863,-71.688,74.378,0.0004505,4
1,2,3,9.7007e+09,10.008,10.007,-88.933,43.629,0.0040545,1
1,2,3,9.5045e+09,19.996,13.842,-77.149,55.914,0.0003445,2
1,2,3,9.4066e+09,36.135,16.093,-69.204,59.609,0.0017081,3
1,2,3,9.5069e+09,20,13.527,-66.711,55.439,0.0003445,2
1,2,3,9.1688e+09,2.5019,22.478,-67.669,76.152,0.0004505,4
1,2,3,9.1725e+09,2.5062,21.147,-69.374,74.807,0.0004505,4
1,2,3,9.2442e+09,10.204,4.1487,-96.279,1.7148,0.000424,0
1,2,3,9.1719e+09,2.5046,24.002,-63.924,77.504,0.0004505,4
1,2,3,9.0193e+09,9.7113,4.7904,-107.19,1.9899,0,0
1,2,3,9.7016e+09,10.007,6.4284,-139.29,7.4055,0.0073405,1
1,2,3,9.7016e+09,10.007,9.2456,-124.43,40.47,0.006095,1
1,2,3,9.6949e+09,10.009,7.5227,-114.94,21.773,0.0053,1
1,2,3,9.4116e+09,36.134,16.023,-66.043,58.855,0.0017081,3
1,2,3,9.6957e+09,10.009,7.8904,-159.65,24.207,0.003975,1
1,2,3,9.0252e+09,10.251,2.4345,-96.258,0.94348,0.0001325,0
1,2,3,9.163e+09,9.7171,3.5086,-127.52,1.5241,2.65e-05,0
1,2,3,9.5088e+09,19.996,12.217,-72.887,54.705,0.0003445,2
1,2,3,9.1754e+09,2.5016,24.212,-77.648,77.735,0.0004505,4
1,2,3,9.175e+09,2.5095,24.597,-60.08,77.516,0.0004505,4
1,2,3,9.85e+09,9.6256,3.0849,-141.28,1.1686,0.000318,0
1,2,3,9.1735e+09,2.5016,22.022,-79.833,75.811,0.0004505,4
1,2,3,9.5521e+09,10.267,4.6403,-117.73,2.0588,0.0001325,0
1,2,3,9.5038e+09,19.999,13.997,-72.237,55.893,0.0003445,2
1,2,3,9.4141e+09,36.134,18.954,-66.155,67.693,0.0017081,3
1,2,3,9.1689e+09,2.5048,25.209,-60.578,78.128,0.0004505,4
1,2,3,9.2783e+09,10.182,3.9577,-121.29,1.5231,0.000159,0
1,2,3,9.702e+09,10.006,7.0464,-41.021,22.234,0.003498,1
1,2,3,9.936e+09,10.466,5.4741,-127.72,2.2973,0.000371,0
1,2,3,9.7007e+09,10,6.527,-88.933,14.717,0.0040545,1
1,2,3,9.5093e+09,20,10.467,-70.414,53.819,0.0003445,2
1,2,3,9.6951e+09,10.007,7.0697,-153.41,23.102,0.007526,1
1,2,3,9.696e+09,10.003,9.34,-87.419,45.418,0.003127,1
1,2,3,9.7007e+09,10.006,7.674,-88.933,23.538,0.0040545,1
1,2,3,9.4206e+09,10.262,3.5174,-108.58,1.5643,0.000265,0
1,2,3,9.5051e+09,19.997,11.846,-72.114,54.36,0.0003445,2
1,2,3,9.9278e+09,10.449,0.57753,-117.95,0.20699,0.0003975,0
1,2,3,9.6942e+09,10.001,6.6082,-113.67,12.746,0.0027825,1
1,2,3,9.5102e+09,19.996,11.774,-68.07,54.259,0.0003445,2
1,2,3,9.4082e+09,36.136,19.045,-60.744,68.388,0.0017081,3
